dedup_group_id,fraction,predictor,species,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr
asid_11448,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11453,supernatant,a*,Rhodotorula toruloides,10,0.9515151515151515,0.15768463073852296,1.0,2.279854920641689e-05,0.18922795841326018
asid_11454,supernatant,a*,Rhodotorula toruloides,10,0.1393939393939394,0.688622754491018,1.0,0.7009318849100584,0.9884101089691542
asid_4003,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11466,supernatant,a*,Rhodotorula toruloides,10,-0.11607408613981622,1.0,1.0,0.7494813765116057,0.9884101089691542
asid_11468,supernatant,a*,Rhodotorula toruloides,10,0.01818181818181818,0.8083832335329342,1.0,0.9602404181286243,0.9884101089691542
asid_23113,supernatant,a*,Rhodotorula toruloides,10,0.08876253645985946,1.0,1.0,0.8073545421035307,0.9884101089691542
asid_11474,supernatant,a*,Rhodotorula toruloides,10,0.037518323968843345,1.0,1.0,0.9180440944118105,0.9884101089691542
asid_11475,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11476,supernatant,a*,Rhodotorula toruloides,10,0.3696969696969697,0.5209580838323353,1.0,0.2930500752928223,0.9884101089691542
asid_11477,supernatant,a*,Rhodotorula toruloides,10,0.2727272727272727,0.15768463073852296,1.0,0.44583834154275137,0.9884101089691542
asid_11478,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,0.6646706586826348,1.0,0.8287173946974606,0.9884101089691542
asid_11484,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_7145,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11488,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11491,supernatant,a*,Rhodotorula toruloides,10,-0.3212121212121212,0.469061876247505,1.0,0.3654683104386702,0.9884101089691542
asid_11492,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11497,supernatant,a*,Rhodotorula toruloides,10,0.4666666666666667,0.8562874251497006,1.0,0.17393859716506632,0.9884101089691542
asid_8169,supernatant,a*,Rhodotorula toruloides,10,-0.10303030303030303,0.8323353293413174,1.0,0.7769984634438898,0.9884101089691542
asid_20890,supernatant,a*,Rhodotorula toruloides,10,0.11515151515151516,0.8323353293413174,1.0,0.7514196523258483,0.9884101089691542
asid_11516,supernatant,a*,Rhodotorula toruloides,10,-0.16363636363636364,0.3253493013972056,1.0,0.6514773427962428,0.9884101089691542
asid_11519,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_4454,supernatant,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.15768463073852296,1.0,0.6760651759978538,0.9884101089691542
asid_11526,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11531,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11532,supernatant,a*,Rhodotorula toruloides,10,-0.5366017925832458,0.8562874251497006,1.0,0.10978440889894958,0.9884101089691542
asid_11533,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11541,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11542,supernatant,a*,Rhodotorula toruloides,10,-0.3575757575757576,1.0,1.0,0.3103760917056799,0.9884101089691542
asid_11552,supernatant,a*,Rhodotorula toruloides,10,0.22510994381306007,1.0,1.0,0.531775983654639,0.9884101089691542
asid_2774,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11559,supernatant,a*,Rhodotorula toruloides,10,-0.24848484848484848,0.15768463073852296,1.0,0.48877630451924314,0.9884101089691542
asid_11560,supernatant,a*,Rhodotorula toruloides,10,0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11565,supernatant,a*,Rhodotorula toruloides,10,-0.4061811972299616,1.0,1.0,0.2441286818964912,0.9884101089691542
asid_11566,supernatant,a*,Rhodotorula toruloides,10,0.05454545454545454,1.0,1.0,0.8810361811618526,0.9884101089691542
asid_23948,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.6407185628742516,1.0,0.5108853175152002,0.9884101089691542
asid_11574,supernatant,a*,Rhodotorula toruloides,10,-0.07878787878787878,0.8323353293413174,1.0,0.8287173946974606,0.9884101089691542
asid_11576,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11578,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11579,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11580,supernatant,a*,Rhodotorula toruloides,10,-0.47878787878787876,1.0,1.0,0.1615229280174558,0.9884101089691542
asid_3366,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_18776,supernatant,a*,Rhodotorula toruloides,10,-0.058025885318565944,1.0,1.0,0.8734948923712951,0.9884101089691542
asid_13934,supernatant,a*,Rhodotorula toruloides,10,-0.3575757575757576,0.8562874251497006,1.0,0.3103760917056799,0.9884101089691542
asid_11589,supernatant,a*,Rhodotorula toruloides,10,-0.006060606060606061,1.0,1.0,0.9867429111949892,0.9884101089691542
asid_11596,supernatant,a*,Rhodotorula toruloides,10,-0.027311549679956755,1.0,1.0,0.9403005294339523,0.9884101089691542
asid_11600,supernatant,a*,Rhodotorula toruloides,10,-0.5222329678670935,0.3013972055888224,1.0,0.12150291881711318,0.9884101089691542
asid_11344,supernatant,a*,Rhodotorula toruloides,10,-0.1393939393939394,0.6646706586826348,1.0,0.7009318849100584,0.9884101089691542
asid_11602,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_11603,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_4387,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_6593,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11614,supernatant,a*,Rhodotorula toruloides,10,0.12283655492869482,0.6367265469061876,1.0,0.7353129025554093,0.9884101089691542
asid_11619,supernatant,a*,Rhodotorula toruloides,10,-0.006060606060606061,1.0,1.0,0.9867429111949892,0.9884101089691542
asid_11621,supernatant,a*,Rhodotorula toruloides,10,-0.1875916198442167,0.34930139720558884,1.0,0.6037816838313677,0.9884101089691542
asid_11895,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11624,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11625,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_7621,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.8323353293413174,1.0,0.8810361811618526,0.9884101089691542
asid_11627,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11629,supernatant,a*,Rhodotorula toruloides,10,0.4670993664969138,1.0,1.0,0.1734859197944231,0.9884101089691542
asid_11631,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.8562874251497006,1.0,0.907363817812816,0.9884101089691542
asid_11637,supernatant,a*,Rhodotorula toruloides,10,-0.18787878787878787,0.8562874251497006,1.0,0.603217610029209,0.9884101089691542
asid_11639,supernatant,a*,Rhodotorula toruloides,10,-0.4909090909090909,0.34930139720558884,1.0,0.14965567342083677,0.9884101089691542
asid_11640,supernatant,a*,Rhodotorula toruloides,10,0.16363636363636364,0.34930139720558884,1.0,0.6514773427962428,0.9884101089691542
asid_11645,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11646,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11647,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.8083832335329342,1.0,0.907363817812816,0.9884101089691542
asid_21708,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11653,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11659,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11666,supernatant,a*,Rhodotorula toruloides,10,0.030303030303030304,0.8083832335329342,1.0,0.9337729580941466,0.9884101089691542
asid_8461,supernatant,a*,Rhodotorula toruloides,10,0.34545454545454546,0.15768463073852296,1.0,0.32822651147136733,0.9884101089691542
asid_11686,supernatant,a*,Rhodotorula toruloides,10,-0.05219667262143741,1.0,1.0,0.8861303536160944,0.9884101089691542
asid_11687,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,1.0,1.0,0.8287173946974606,0.9884101089691542
asid_37980,supernatant,a*,Rhodotorula toruloides,10,-0.30042704647952434,0.3013972055888224,1.0,0.39898780712414983,0.9884101089691542
asid_11690,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11692,supernatant,a*,Rhodotorula toruloides,10,0.29012942659282975,1.0,1.0,0.4161202535070595,0.9884101089691542
asid_11693,supernatant,a*,Rhodotorula toruloides,10,0.022370002552044604,1.0,1.0,0.9510900996624942,0.9884101089691542
asid_11695,supernatant,a*,Rhodotorula toruloides,10,0.030303030303030304,1.0,1.0,0.9337729580941466,0.9884101089691542
asid_3022,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.8083832335329342,1.0,0.907363817812816,0.9884101089691542
asid_11697,supernatant,a*,Rhodotorula toruloides,10,0.06748974310538337,0.688622754491018,1.0,0.8530368033430833,0.9884101089691542
asid_11703,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11706,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_32430,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11714,supernatant,a*,Rhodotorula toruloides,10,0.3892494720807615,1.0,1.0,0.2662240730692272,0.9884101089691542
asid_11717,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11719,supernatant,a*,Rhodotorula toruloides,10,-0.030303030303030304,1.0,1.0,0.9337729580941466,0.9884101089691542
asid_11722,supernatant,a*,Rhodotorula toruloides,10,-0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11729,supernatant,a*,Rhodotorula toruloides,10,0.05002443195845779,1.0,1.0,0.8908449827092436,0.9884101089691542
asid_11733,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11738,supernatant,a*,Rhodotorula toruloides,10,0.06253053994807224,1.0,1.0,0.8637480311572692,0.9884101089691542
asid_13226,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_2036,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11750,supernatant,a*,Rhodotorula toruloides,10,0.058025885318565944,1.0,1.0,0.8734948923712951,0.9884101089691542
asid_11751,supernatant,a*,Rhodotorula toruloides,10,-0.21885688981825285,0.688622754491018,1.0,0.5435303493885986,0.9884101089691542
asid_11752,supernatant,a*,Rhodotorula toruloides,10,-0.1656566421677592,0.3253493013972056,1.0,0.6474077386053476,0.9884101089691542
asid_11753,supernatant,a*,Rhodotorula toruloides,10,0.012158110873601292,1.0,1.0,0.9734080635074243,0.9884101089691542
asid_11754,supernatant,a*,Rhodotorula toruloides,10,0.5757575757575758,0.34930139720558884,1.0,0.08155281477260236,0.9884101089691542
asid_11755,supernatant,a*,Rhodotorula toruloides,10,-0.06253053994807224,1.0,1.0,0.8637480311572692,0.9884101089691542
asid_31874,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11761,supernatant,a*,Rhodotorula toruloides,10,-0.11515151515151516,1.0,1.0,0.7514196523258483,0.9884101089691542
asid_11764,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11767,supernatant,a*,Rhodotorula toruloides,10,0.04242424242424243,1.0,1.0,0.907363817812816,0.9884101089691542
asid_11771,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_20734,supernatant,a*,Rhodotorula toruloides,10,-0.48632443494405164,0.15768463073852296,1.0,0.15407996514663627,0.9884101089691542
asid_11781,supernatant,a*,Rhodotorula toruloides,10,-0.01818181818181818,1.0,1.0,0.9602404181286243,0.9884101089691542
asid_11786,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11787,supernatant,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.469061876247505,1.0,0.21449233253280775,0.9884101089691542
asid_11791,supernatant,a*,Rhodotorula toruloides,10,-0.07878787878787878,0.6407185628742516,1.0,0.8287173946974606,0.9884101089691542
asid_11798,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11800,supernatant,a*,Rhodotorula toruloides,10,0.1393939393939394,0.469061876247505,1.0,0.7009318849100584,0.9884101089691542
asid_11807,supernatant,a*,Rhodotorula toruloides,10,-0.04242424242424243,0.6407185628742516,1.0,0.907363817812816,0.9884101089691542
asid_11808,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11811,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11822,supernatant,a*,Rhodotorula toruloides,10,0.38181818181818183,0.15768463073852296,1.0,0.27625533338543595,0.9884101089691542
asid_11823,supernatant,a*,Rhodotorula toruloides,10,-0.2876404837611323,0.15768463073852296,1.0,0.42031228542220656,0.9884101089691542
asid_11825,supernatant,a*,Rhodotorula toruloides,10,0.07976060548818034,1.0,1.0,0.8266294205655288,0.9884101089691542
asid_11832,supernatant,a*,Rhodotorula toruloides,10,-0.2,0.688622754491018,1.0,0.5795840000000001,0.9884101089691542
asid_11835,supernatant,a*,Rhodotorula toruloides,10,-0.15151515151515152,0.469061876247505,1.0,0.6760651759978538,0.9884101089691542
asid_11837,supernatant,a*,Rhodotorula toruloides,10,-0.09090909090909091,0.6646706586826348,1.0,0.8027717312071619,0.9884101089691542
asid_11838,supernatant,a*,Rhodotorula toruloides,10,0.1393939393939394,0.8562874251497006,1.0,0.7009318849100584,0.9884101089691542
asid_14075,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11841,supernatant,a*,Rhodotorula toruloides,10,-0.04779521193992432,1.0,1.0,0.8956864834989988,0.9884101089691542
asid_11843,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_45690,supernatant,a*,Rhodotorula toruloides,10,0.2606060606060606,0.469061876247505,1.0,0.4670890543863402,0.9884101089691542
asid_11848,supernatant,a*,Rhodotorula toruloides,10,-0.7454545454545455,0.15768463073852296,1.0,0.013330146315440047,0.9884101089691542
asid_11851,supernatant,a*,Rhodotorula toruloides,10,0.3373495424699933,0.34930139720558884,1.0,0.3404511339182427,0.9884101089691542
asid_11855,supernatant,a*,Rhodotorula toruloides,10,-0.23636363636363636,0.469061876247505,1.0,0.5108853175152002,0.9884101089691542
asid_11859,supernatant,a*,Rhodotorula toruloides,10,0.17407765595569785,1.0,1.0,0.6305360755569764,0.9884101089691542
asid_11863,supernatant,a*,Rhodotorula toruloides,10,-0.3333333333333333,0.15768463073852296,1.0,0.34659350708733405,0.9884101089691542
asid_11865,supernatant,a*,Rhodotorula toruloides,10,0.08754275592730114,1.0,1.0,0.8099610887157981,0.9884101089691542
asid_11867,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.6407185628742516,1.0,0.8810361811618526,0.9884101089691542
asid_11871,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,1.0,1.0,0.8287173946974606,0.9884101089691542
asid_11873,supernatant,a*,Rhodotorula toruloides,10,-0.01818181818181818,1.0,1.0,0.9602404181286243,0.9884101089691542
asid_11874,supernatant,a*,Rhodotorula toruloides,10,-0.17150335289900864,0.688622754491018,1.0,0.6356778727156087,0.9884101089691542
asid_11876,supernatant,a*,Rhodotorula toruloides,10,0.3333333333333333,0.8083832335329342,1.0,0.34659350708733405,0.9884101089691542
asid_11881,supernatant,a*,Rhodotorula toruloides,10,0.5272727272727272,1.0,1.0,0.11730806555020223,0.9884101089691542
asid_11885,supernatant,a*,Rhodotorula toruloides,10,0.3892494720807615,1.0,1.0,0.2662240730692272,0.9884101089691542
asid_3577,supernatant,a*,Rhodotorula toruloides,10,0.4233290200393297,1.0,1.0,0.2228371337334357,0.9884101089691542
asid_11888,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11896,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_11911,supernatant,a*,Rhodotorula toruloides,10,0.39789946034922286,1.0,1.0,0.25480360263592366,0.9884101089691542
asid_11914,supernatant,a*,Rhodotorula toruloides,10,-0.3090909090909091,0.3013972055888224,1.0,0.3848412302612835,0.9884101089691542
asid_11919,supernatant,a*,Rhodotorula toruloides,10,-0.11515151515151516,0.47305389221556887,1.0,0.7514196523258483,0.9884101089691542
asid_11926,supernatant,a*,Rhodotorula toruloides,10,-0.17629260766721871,0.15768463073852296,1.0,0.6261234187474365,0.9884101089691542
asid_11930,supernatant,a*,Rhodotorula toruloides,10,-0.7575757575757576,0.15768463073852296,1.0,0.011143446799694208,0.9884101089691542
asid_11934,supernatant,a*,Rhodotorula toruloides,10,0.07878787878787878,0.6646706586826348,1.0,0.8287173946974606,0.9884101089691542
asid_11941,supernatant,a*,Rhodotorula toruloides,10,0.05521888072258639,0.8562874251497006,1.0,0.8795763328505938,0.9884101089691542
asid_11943,supernatant,a*,Rhodotorula toruloides,10,0.5222329678670935,1.0,1.0,0.12150291881711318,0.9884101089691542
asid_2248,supernatant,a*,Rhodotorula toruloides,10,-0.22424242424242424,0.15768463073852296,1.0,0.5334005612725947,0.9884101089691542
asid_46052,supernatant,a*,Rhodotorula toruloides,10,0.28484848484848485,0.469061876247505,1.0,0.42503815489214547,0.9884101089691542
asid_11967,supernatant,a*,Rhodotorula toruloides,10,0.296969696969697,0.8562874251497006,1.0,0.4047016712701569,0.9884101089691542
asid_11968,supernatant,a*,Rhodotorula toruloides,10,0.10303030303030303,0.8562874251497006,1.0,0.7769984634438898,0.9884101089691542
asid_11971,supernatant,a*,Rhodotorula toruloides,10,0.263823541230135,0.8083832335329342,1.0,0.4614050713614083,0.9884101089691542
asid_11973,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.8562874251497006,1.0,0.8810361811618526,0.9884101089691542
asid_10262,supernatant,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.469061876247505,1.0,0.21449233253280775,0.9884101089691542
asid_11980,supernatant,a*,Rhodotorula toruloides,10,-0.3090909090909091,0.15768463073852296,1.0,0.3848412302612835,0.9884101089691542
asid_11984,supernatant,a*,Rhodotorula toruloides,10,-0.030303030303030304,1.0,1.0,0.9337729580941466,0.9884101089691542
asid_11986,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_9001,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_35561,supernatant,a*,Rhodotorula toruloides,10,0.5272727272727272,0.688622754491018,1.0,0.11730806555020223,0.9884101089691542
asid_11994,supernatant,a*,Rhodotorula toruloides,10,0.2,0.8083832335329342,1.0,0.5795840000000001,0.9884101089691542
asid_11998,supernatant,a*,Rhodotorula toruloides,10,-0.10303030303030303,0.6646706586826348,1.0,0.7769984634438898,0.9884101089691542
asid_11999,supernatant,a*,Rhodotorula toruloides,10,-0.48632443494405164,0.3013972055888224,1.0,0.15407996514663627,0.9884101089691542
asid_12001,supernatant,a*,Rhodotorula toruloides,10,-0.19019836693335312,0.3013972055888224,1.0,0.5986683040717657,0.9884101089691542
asid_12005,supernatant,a*,Rhodotorula toruloides,10,-0.05454545454545454,0.6646706586826348,1.0,0.8810361811618526,0.9884101089691542
asid_12007,supernatant,a*,Rhodotorula toruloides,10,-0.4303030303030303,0.15768463073852296,1.0,0.21449233253280775,0.9884101089691542
asid_12012,supernatant,a*,Rhodotorula toruloides,10,-0.5052636690792,0.15768463073852296,1.0,0.13630677217453738,0.9884101089691542
asid_12013,supernatant,a*,Rhodotorula toruloides,10,,,,,
asid_12014,supernatant,a*,Rhodotorula toruloides,10,0.4061811972299616,1.0,1.0,0.2441286818964912,0.9884101089691542
asid_12015,supernatant,a*,Rhodotorula toruloides,10,-0.27589669814188345,0.469061876247505,1.0,0.4403555093154673,0.9884101089691542
